Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,YearsSinceCreation,Ratio_Likes,Ratio_Dislikes
[UPDATE] Daybreak ,DaybreakDev,Ages 13+,687,245353,28700000.0,0,0,2021-05-27,2024-10-28,9,Survival,51000.0,7637.0,3,0.8697580026263281,0.13024199737367192
Find The Markers (237),markers epic memers,All Ages,2038,1249911,805700000.0,0,0,2021-11-04,2024-11-01,30,Adventure,378000.0,83000.0,3,0.8199566160520607,0.18004338394793928
(HYPER!!!) SONIC PARADISE!,Tuamadre570,All Ages,0,0,1005.0,0,0,2024-01-16,2024-01-18,50,Simulation,0.0,1.0,0,0.0,1.0
(TWO STEPS AHEAD UPDATE) NIKOCADO AVOCADO OBBY,xaacy,All Ages,0,71,12300.0,0,0,2019-11-12,2024-09-15,30,Simulation,52.0,15.0,5,0.7761194029850746,0.22388059701492535
⚽ Soccer Legends [BETA],Ace Sport,All Ages,185,133529,119600000.0,0,0,2021-06-07,2021-12-19,8,Sports & Racing,36000.0,11000.0,0,0.7659574468085106,0.23404255319148937
(Darkness Awaits....) Kilstreak sword battles,dimovevgen,All Ages,1,14,7617.0,0,0,2024-03-13,2024-11-11,15,Simulation,16.0,6.0,0,0.7272727272727273,0.2727272727272727
Youtuber Tycoon! [ELEVATOR] ,Shiny Pixels,Ages 9+,1094,640877,578000000.0,0,0,2021-11-12,2024-11-11,8,Simulation,226000.0,35000.0,3,0.8659003831417624,0.13409961685823757
[CODES] The Flash: Legacy,Ajaybond2,All Ages,11,37698,1500000.0,0,0,2022-08-30,2024-10-18,15,Simulation,316.0,73.0,2,0.8123393316195373,0.1876606683804627
Team Nursery Escape! (TEAMWORK OBBY),Meltdown Obbies,All Ages,210,7740,34400000.0,0,0,2023-10-26,2024-10-31,12,Obby & Platformer,604.0,457.0,1,0.5692742695570217,0.43072573044297835
Marvel and DC Super Heroes,hhjhhjhh10,Ages 9+,1188,619662,697000000.0,0,0,2020-12-25,2024-10-14,60,Action,154000.0,76000.0,4,0.6695652173913044,0.33043478260869563
Realistic Destruction,Andreolinski,All Ages,38,15946,3500000.0,0,0,2021-06-04,2024-09-16,15,Simulation,5321.0,1514.0,3,0.7784930504754938,0.22150694952450622
 [🎃] Women tycoon ,NicosVIbros,Ages 9+,0,121655,1900000.0,0,0,2024-06-10,2024-11-07,8,Simulation,29000.0,2944.0,0,0.9078387177560732,0.09216128224392683
SCP: Roleplay,SCP | Roleplay Community,Ages 9+,2069,1067496,341100000.0,0,0,2020-05-16,2024-11-10,40,Roleplay & Avatar Sim,443000.0,57000.0,4,0.886,0.11399999999999999
Escape School Obby! (NEW)  ,Outcast Arts,All Ages,493,2029302,116500000.0,0,0,2020-07-11,2024-11-06,12,Obby & Platformer,64000.0,16000.0,4,0.8,0.19999999999999996
Survive the whirlpools!!,The amazing Oof Group,All Ages,0,13,16900.0,0,0,2023-04-17,2023-04-18,6,Simulation,6.0,8.0,0,0.42857142857142855,0.5714285714285714
Regular,The Ghost Domain,All Ages,34,15796,1300000.0,0,0,2024-01-19,2024-11-10,100,Adventure,4021.0,506.0,0,0.8882261983653634,0.11177380163463657
FORTLINE,Battle Royalе,Ages 9+,1745,4279837,59700000.0,0,0,2023-08-04,2024-10-09,10,Shooter,9960.0,3054.0,1,0.7653296449976947,0.23467035500230526
Battle For Slugterra 2,ChaosJKS,All Ages,6,4885,1400000.0,0,0,2021-07-28,2024-05-02,40,Simulation,2184.0,279.0,3,0.8867235079171741,0.11327649208282586
Plane crash physics,DudeWhoDoesJob,All Ages,103,82365,23300000.0,0,0,2022-05-09,2023-09-10,40,Simulation,23000.0,8092.0,1,0.7397401260774475,0.26025987392255245
Firefly Garden,ZYORA,All Ages,2,12271,388100.0,0,0,2022-06-17,2024-05-24,8,Simulation,5047.0,564.0,2,0.8994831580823383,0.10051684191766175
Touch Sports,Papparolox,All Ages,34,3269,10300000.0,0,0,2023-11-29,2024-08-23,25,Sports & Racing,756.0,248.0,1,0.7529880478087649,0.24701195219123506
Fall of Hell,NOOBEstudios,All Ages,93,855646,435400000.0,0,0,2017-09-26,2023-05-20,20,Obby & Platformer,134000.0,75000.0,6,0.6411483253588517,0.3588516746411483
Draw or DIE!!!,PondazYeah,All Ages,2104,49399,22400000.0,0,0,2024-08-24,2024-11-09,50,Simulation,6344.0,6182.0,0,0.5064665495768801,0.4935334504231199
Murderers vs Sheriffs 2,Murderers vs Sheriffs 2,Ages 9+,1826,52109,75400000.0,0,0,2023-05-13,2024-11-04,16,Shooter,19000.0,6591.0,1,0.7424485170567777,0.2575514829432223
🎁 Free Easy Obby! [FREE VIP 💎],Legit Game Studios,All Ages,14,1571,103200.0,0,0,2024-10-20,2024-10-21,20,Simulation,1460.0,144.0,0,0.9102244389027432,0.08977556109725682
[UPDATE] The Presentation Experience,Minimal Games,Ages 9+,2326,1380693,400500000.0,0,0,2021-10-18,2024-11-11,16,Roleplay & Avatar Sim,448000.0,37000.0,3,0.9237113402061856,0.07628865979381438
Cloud Entertainment,eternallyori,All Ages,0,4,91.0,0,0,2023-11-18,2024-02-08,50,Simulation,2.0,0.0,1,1.0,0.0
Local de lolbuih456,lolbuih456,All Ages,0,0,3.0,0,0,2024-05-16,2024-05-16,50,Simulation,0.0,0.0,0,,
Theme Park Tycoon 2,Den_S,All Ages,7103,5792765,1300000000.0,0,0,2012-01-02,2024-11-11,6,Simulation,1000000.0,245000.0,12,0.8032128514056225,0.19678714859437751
FNaF Maker,Reason1236,All Ages,16,2707,357500.0,0,0,2019-09-07,2024-10-17,10,Simulation,638.0,310.0,5,0.6729957805907173,0.3270042194092827
[FREE UGC] Build It!,Roblox Build It,All Ages,42,291146,65700000.0,0,0,2020-07-11,2023-09-30,8,Simulation,48000.0,14000.0,3,0.7741935483870968,0.22580645161290325
Don't Scream,TuckitTom Studios,Ages 9+,39,416629,14300000.0,0,0,2024-05-02,2024-09-02,50,Adventure,31000.0,6772.0,0,0.8207137562215397,0.17928624377846025
Backrooms,Red Panda Industries,All Ages,148,164076,59100000.0,0,0,2022-04-04,2024-11-10,16,Survival,24000.0,5677.0,2,0.808707079556559,0.19129292044344104
Insane Elevator!,Digital Destruction,Ages 9+,2576,1286947,1100000000.0,0,0,2019-10-12,2023-05-19,24,Survival,205000.0,34000.0,4,0.8577405857740585,0.14225941422594146
Splitting Point,Rdite,All Ages,39,264065,43100000.0,0,0,2018-09-14,2020-02-14,30,Simulation,54000.0,18000.0,2,0.75,0.25
[Update] Shin Sonic Meal Line Simulator,Great Line Group,All Ages,244,817835,4500000.0,0,0,2024-09-30,2024-11-09,50,Simulation,7812.0,3719.0,0,0.6774781025062874,0.32252189749371263
[VIP] Evade 🎃✨,Hexagon Development Community,Ages 9+,31947,5400046,5200000000.0,0,0,2022-06-11,2024-11-10,15,Survival,2000000.0,131000.0,2,0.9385265133740028,0.061473486625997165
Survive Furries with DOOM music,Doge DevStudios,All Ages,2,15086,1100000.0,0,0,2022-09-17,2024-09-14,8,Shooter,4517.0,1209.0,2,0.7888578414250786,0.21114215857492136
Ultra Toilet Roleplay 2 [11.0],Ultimate Super Toilet Roleplay,All Ages,1864,117129,136700000.0,0,0,2023-11-05,2024-11-10,50,Roleplay & Avatar Sim,60000.0,7094.0,1,0.8942677437624825,0.10573225623751747
Sword RNG ⚔️,RNG Byte,All Ages,4,2833,788300.0,0,0,2024-03-09,2024-05-20,16,Simulation,1236.0,355.0,0,0.7768698931489629,0.22313010685103707
Escape Running Head,manato48,Ages 9+,6494,1626614,2100000000.0,0,0,2021-01-07,2024-10-18,6,Survival,251000.0,77000.0,3,0.7652439024390244,0.2347560975609756
[NEW MAP EXPANSION+10NEWCAR]West Malaysia Driving,DH Malaysia Studio,All Ages,29,2006,396400.0,0,0,2024-08-31,2024-11-04,30,Simulation,276.0,83.0,0,0.7688022284122563,0.23119777158774368
Light Game - Game 7,Light Game Community,Ages 9+,714,2407826,381800000.0,0,0,2021-10-04,2024-10-23,50,Party & Casual,67000.0,22000.0,3,0.7528089887640449,0.2471910112359551
[🎃] 🎪 The Amazing Digital Circus RP! [TADC RP],Imagination Core Studios,All Ages,38,150256,1900000.0,0,0,2023-10-20,2024-11-02,50,Simulation,784.0,308.0,1,0.717948717948718,0.28205128205128205
Raise a Peter,Petir Greffins,Ages 9+,336,227885,67099999.99999999,0,0,2022-05-08,2024-10-19,100,Simulation,78000.0,18000.0,2,0.8125,0.1875
Wacky Wizards,Whacky Wizards,All Ages,1579,1970489,893900000.0,0,0,2021-05-31,2024-08-12,28,Simulation,576000.0,61000.0,3,0.9042386185243328,0.09576138147566715
😜Water Park,Flamingo Water Park,All Ages,476,134317,195800000.0,0,0,2021-06-25,2024-09-10,50,Simulation,12000.0,32000.0,3,0.2727272727272727,0.7272727272727273
[👁️MASSIVE UPDATE] Guiding Light Generator,Crazyben_Dev,All Ages,7,1130,211100.0,0,0,2024-09-11,2024-11-03,1,Simulation,341.0,41.0,0,0.8926701570680629,0.10732984293193715
Demon Blade,DemonCube,All Ages,1298,221288,93600000.0,0,0,2023-10-09,2024-11-11,12,RPG,377000.0,15000.0,1,0.9617346938775511,0.03826530612244894
BAD CAT [KITTEN],CattyApps,All Ages,1138,484545,213800000.0,0,0,2021-08-30,2024-11-08,50,Simulation,132000.0,18000.0,3,0.88,0.12
[Musics] Baseplate to Talk :D,Juegos sin imaginacion,All Ages,168,27986,993800.0,0,0,2024-07-31,2024-11-11,50,Social,1096.0,713.0,0,0.6058595909342178,0.3941404090657822
 Anime Catching Simulator,BestBunny,All Ages,97,191907,79400000.0,0,0,2023-01-13,2024-08-15,12,Simulation,285000.0,12000.0,1,0.9595959595959596,0.04040404040404044
Get Eaten By a Giant Girl!,59 games,All Ages,87,13611,11700000.0,0,0,2024-02-13,2024-10-12,50,Simulation,9044.0,1643.0,0,0.8462618134181716,0.15373818658182836
🎼 Fun Music Maker Studio,BoxBlox,All Ages,9,5954,2100000.0,0,0,2021-03-17,2024-10-01,16,Entertainment,1955.0,363.0,3,0.8433994823123382,0.1566005176876618
Short Horror Games,Cryptid Horror,All Ages,3005,295269,14400000.0,0,0,2024-07-11,2024-11-07,24,Simulation,12000.0,3206.0,0,0.7891621728265158,0.2108378271734842
Pet Simulator X! 🐾,BIG Games Pets,All Ages,4463,5999734,8800000000.0,0,0,2021-01-23,2024-10-16,12,Simulation,4000000.0,388000.0,3,0.9115770282588879,0.08842297174111213
The KJ Games [Added JUN!],DayersK,All Ages,261,2303,835600.0,0,0,2024-09-11,2024-11-10,15,Simulation,883.0,262.0,0,0.77117903930131,0.22882096069868996
Cheese Escape [Horror],Spirow734,Ages 9+,4041,1553858,1000000000.0,0,0,2020-10-03,2024-11-03,8,Survival,359000.0,53000.0,4,0.8713592233009708,0.12864077669902918
Adopt Me! 🧪 Test Lab,Uplift Games,All Ages,484,391860,19700000.0,0,0,2021-06-11,2024-11-02,48,Simulation,47000.0,8754.0,3,0.8429888438497686,0.15701115615023142
Murderers VS Sheriffs Duels,Red21 Games,Ages 13+,12013,685984,1000000000.0,0,0,2023-02-02,2024-11-11,41,Action,307000.0,57000.0,1,0.8434065934065934,0.1565934065934066
Portaboi quiz,o_gingado,All Ages,0,0,30.0,0,0,2024-10-24,2024-10-25,50,Simulation,2.0,0.0,0,1.0,0.0
(Free UGC)My Hello Kitty Cafe,Rock Panda Games,All Ages,2151,1749130,444500000.0,0,0,2022-04-12,2024-11-10,1,Simulation,798000.0,28000.0,2,0.9661016949152542,0.03389830508474578
Pick A Song,Better Song,All Ages,1540,19340,9300000.0,0,0,2024-08-26,2024-11-11,16,Action,7444.0,1054.0,0,0.8759708166627441,0.12402918333725588
SILLY SCIENCE! 🧪 ,Silly Science Studios,All Ages,789,5632,6800000.0,0,0,2024-10-09,2024-10-21,8,Simulation,910.0,601.0,0,0.6022501654533422,0.3977498345466578
LOL DressUp!,ZombieCrunchUK,All Ages,410,239424,217300000.0,0,0,2020-03-24,2024-04-07,20,Roleplay & Avatar Sim,45000.0,33000.0,4,0.5769230769230769,0.42307692307692313
Merge Toy,Merge Empire,Ages 9+,1064,15655,5000000.0,0,0,2024-08-29,2024-11-11,9,Simulation,12000.0,2338.0,0,0.836936811270749,0.16306318872925096
PsvitaCcc,psvitagamer720,All Ages,0,2,60.0,0,0,2015-01-02,2015-09-28,6,Simulation,0.0,0.0,0,,
🔪Survival The Catnap Smiling Critters The Killers,Hutch Games,Ages 9+,90,2772214,18100000.0,0,0,2024-02-05,2024-09-22,18,Survival,1977.0,844.0,0,0.7008153137185396,0.29918468628146044
Lindon's Library of Games,LINDON55,All Ages,1,3227,690000.0,0,0,2021-02-14,2024-11-01,30,Simulation,1529.0,135.0,3,0.9188701923076923,0.08112980769230771
Stealth,Mailbox Games,All Ages,0,350053,24500000.0,0,0,2015-10-27,2022-01-26,1,Simulation,98000.0,12000.0,7,0.8909090909090909,0.10909090909090913
weirdest game on roblox,Superluminous Studios,All Ages,62,42957,29200000.0,0,0,2024-03-28,2024-10-03,1,Adventure,76000.0,2756.0,0,0.9650058408248261,0.0349941591751739
Boys Only Brookhaven (UNDER BETA),•BRUNETTE GROUP•,All Ages,1,20,12700.0,0,0,2024-09-22,2024-11-09,50,Simulation,29.0,16.0,0,0.6444444444444445,0.3555555555555555
Super Easy Fun Candy Obby,Studio Y,All Ages,20,1733477,11900000.0,0,0,2024-01-21,2024-11-06,12,Simulation,787.0,1286.0,0,0.37964302942595274,0.6203569705740473
GRUMPY GRAN! (SCARY OBBY),PlatinumFalls,All Ages,1549,267650,472600000.0,0,0,2022-04-15,2023-09-18,10,Obby & Platformer,63000.0,34000.0,1,0.6494845360824743,0.35051546391752575
✨Collect The Body,The Venomhawks,All Ages,1182,338665,161100000.0,0,0,2022-05-26,2024-10-03,25,Adventure,580000.0,24000.0,2,0.9602649006622517,0.039735099337748325
SKYDIVE Off A TOWER! 🪂,silky_dev,All Ages,616,2076874,99100000.0,0,0,2022-12-20,2024-11-03,18,Simulation,678000.0,12000.0,2,0.9826086956521739,0.017391304347826098
🩸Blood &amp; Gore (BETA),Vices Games,Ages 13+,150,516636,5200000.0,0,0,2024-07-15,2024-11-03,12,Simulation,5494.0,3432.0,0,0.6155052655164688,0.3844947344835312
Sakura Stand,Sakura Pro Max,All Ages,817,271967,255900000.0,0,0,2022-01-14,2024-11-05,20,Action,140000.0,34000.0,2,0.8045977011494253,0.1954022988505747
[⚔️RANKED] Toilet Tower Defense,Telanthric Development,All Ages,33841,1131765,5100000000.0,0,0,2023-06-17,2024-11-11,30,Strategy,1000000.0,166000.0,1,0.8576329331046312,0.14236706689536882
[TAKE IT SLOW  +11 EMOTES] 🎵 TTD 3,Emotes CO.,All Ages,1088,2575194,1100000000.0,0,0,2020-10-02,2024-11-11,50,Social,753000.0,128000.0,4,0.8547105561861521,0.1452894438138479
🚧 Kosovo Valley,Balkan ᅠ,Ages 13+,4,2094,336200.0,0,0,2024-04-22,2024-11-03,50,Simulation,505.0,243.0,0,0.6751336898395722,0.3248663101604278
The Dropper 2.0! [NEW],PSG Games!,All Ages,0,1,55.0,0,0,2024-06-01,2024-08-20,30,Simulation,4.0,0.0,0,1.0,0.0
The Complex [UPDATE 1.0],vojnik_23,All Ages,4,5692,259300.0,0,0,2022-06-29,2024-10-13,30,Simulation,909.0,154.0,2,0.8551269990592663,0.14487300094073374
Zombie Uprising,USSF - United States Special Forces,Ages 9+,2583,3208131,1000000000.0,0,0,2020-05-02,2024-11-11,5,Shooter,922000.0,47000.0,4,0.9514963880288958,0.0485036119711042
PROJECT,gamedevreal2,Ages 13+,50,48740,5200000.0,0,0,2024-03-19,2024-10-26,60,Simulation,8895.0,5058.0,0,0.6374973124059342,0.3625026875940658
🏆 Backrooms Race,DoubleAce Games,Ages 9+,371,222333,103400000.0,0,0,2022-05-17,2024-10-16,30,Simulation,152000.0,12000.0,2,0.926829268292683,0.07317073170731703
FEEDING TRASH TO RICH PEOPLE TYCOON,Badass Experiences,All Ages,119,155960,31600000.0,0,0,2023-04-18,2024-09-19,6,Simulation,44000.0,5197.0,1,0.8943634774478119,0.10563652255218814
The Spooktober Experience 🎃,NRFL Studios,All Ages,169,10963,375900.0,0,0,2024-10-16,2024-11-09,20,Simulation,536.0,64.0,0,0.8933333333333333,0.10666666666666669
Isles of Ravos 🐲,Isles of Ravos,All Ages,1567,120390,5700000.0,0,0,2024-09-26,2024-11-11,30,Simulation,14000.0,761.0,0,0.9484452272881241,0.05155477271187592
ARK the island,EthanGPlaysRB,All Ages,2,11,8429.0,0,0,2022-02-07,2022-02-07,6,Simulation,17.0,24.0,0,0.4146341463414634,0.5853658536585367
[REWRITE PT. 1] AI War: Reforged,TowerBlitzSR,Ages 9+,6,10644,1000000.0,0,0,2024-03-09,2024-11-03,8,Simulation,1429.0,458.0,0,0.7572866984631691,0.2427133015368309
[🍀EVENT🍀] Bench Press Battles,Rising Creations,All Ages,40,2577,3300000.0,0,0,2023-09-17,2024-10-02,12,Simulation,3412.0,100.0,1,0.9715261958997722,0.028473804100227817
[UPDATE] Poly Dash (Geometry Dash),team exc,All Ages,681,72860,52100000.0,0,0,2023-11-06,2024-11-11,50,Obby & Platformer,34000.0,16000.0,1,0.68,0.31999999999999995
really silly hangout game,heiihh9bhqys7tc9oo1s,All Ages,49,2096,1100000.0,0,0,2023-10-07,2024-03-28,20,Social,505.0,615.0,1,0.45089285714285715,0.5491071428571428
Find Floppas!😺,Find Floppas,All Ages,425,319295,6200000.0,0,0,2024-09-29,2024-11-11,12,Simulation,6612.0,244.0,0,0.9644107351225204,0.0355892648774796
CLUB XOX 🤖,club XOX,All Ages,0,71,87600.0,0,0,2024-10-04,2024-10-09,50,Simulation,62.0,13.0,0,0.8266666666666667,0.17333333333333334
GEF,mPhase,Ages 9+,4185,3565818,97700000.0,0,0,2023-10-22,2024-11-10,10,Survival,92000.0,19000.0,1,0.8288288288288288,0.1711711711711712
Ringmaster Test,DiosMaskedHoodGhost,All Ages,89,18689,319100.0,0,0,2024-09-25,2024-11-06,50,Simulation,61.0,26.0,0,0.7011494252873564,0.29885057471264365
[RELEASE!] 💤 NEED MORE SLEEP 2.0 💤,CrazyAIM,All Ages,3,1240,884200.0,0,0,2024-06-23,2024-11-02,1,Simulation,221.0,64.0,0,0.775438596491228,0.22456140350877196
[PERFECTION] Jujutsu Shenanigans,AlsoNot_Tze,Ages 13+,80565,982431,1000000000.0,0,0,2022-04-17,2024-11-10,20,Action,787000.0,139000.0,2,0.8498920086393088,0.1501079913606912
[🎃] Granny,Promidius Games,Ages 9+,645,1249483,511100000.0,0,0,2020-11-25,2024-11-11,6,Survival,108000.0,17000.0,4,0.864,0.136
Coraline [OTHER WORLD],Grmangg,All Ages,31,38462,3100000.0,0,0,2021-11-14,2024-10-04,10,Roleplay & Avatar Sim,7469.0,343.0,3,0.9560931899641577,0.04390681003584229
[🎃] Universe Size Comparison,Craftee's Planet Group,All Ages,44,682,505600.0,0,0,2024-07-19,2024-11-02,15,Education,239.0,134.0,0,0.6407506702412868,0.35924932975871315
(New update) Luffy Simulator,nongwanway,All Ages,0,463,224300.0,0,0,2019-05-02,2020-09-06,15,Simulation,200.0,110.0,1,0.6451612903225806,0.3548387096774194
Memory Lane  Early Alpha!,RipperRio,All Ages,673,9755,456600.0,0,0,2024-09-24,2024-11-11,15,Simulation,2397.0,158.0,0,0.938160469667319,0.06183953033268097
Pick A Side,Ming's Pick,Ages 9+,591,1576392,352300000.0,0,0,2017-02-21,2024-11-11,16,Party & Casual,361000.0,78000.0,7,0.8223234624145785,0.17767653758542146
[Update 1.5🎆🥶] Project Slayers,Project Slayers,Ages 13+,1285,1132356,615400000.0,0,0,2020-11-15,2024-06-03,1,RPG,724000.0,70000.0,4,0.9118387909319899,0.08816120906801006
Ability Wars,Ability Wars,Ages 9+,1268,654995,413000000.0,0,0,2021-12-16,2024-11-11,18,Action,358000.0,98000.0,3,0.7850877192982456,0.2149122807017544
THE S.C.A.R.Y APPARITION,fe2fan_140,All Ages,1,218,273900.0,0,0,2024-06-11,2024-06-11,50,Simulation,79.0,132.0,0,0.3744075829383886,0.6255924170616114
Obby Creator,Whirlpool Studio,All Ages,2018,907050,434600000.0,0,0,2019-03-02,2024-10-27,20,Simulation,250000.0,64000.0,5,0.7961783439490446,0.20382165605095537
Tsunami Game,Virtual Valley Games,Ages 9+,1155,494646,183300000.0,0,0,2021-11-14,2024-10-24,30,Survival,107000.0,28000.0,3,0.7925925925925926,0.20740740740740737
InSOnI v3,Stalkalek,All Ages,61,333411,39900000.0,0,0,2016-02-02,2024-11-09,12,Simulation,73000.0,9516.0,8,0.8846769111445053,0.1153230888554947
Gear/Hat Testing Place [Christmas Update],Gear.,Ages 9+,138,20115,48200000.0,0,0,2020-05-01,2024-11-07,20,Simulation,4913.0,2748.0,4,0.6413000913718836,0.3586999086281164
Bubble Waffle Tycoon,Strawberry Tree Studios,All Ages,5,61148,449800.0,0,0,2020-06-13,2024-05-08,6,Simulation,7354.0,613.0,4,0.9230576126521903,0.07694238734780967
Guardians Of London [W.I.P],Guardians Of Vienna,All Ages,15,1703,122200.0,0,0,2024-09-06,2024-11-10,15,Simulation,631.0,41.0,0,0.9389880952380952,0.06101190476190477
Untitled Trip Game ALPHA [🎮CONSOLE],1Byte,All Ages,148,36775,6900000.0,0,0,2024-03-30,2024-11-04,50,Adventure,12000.0,1653.0,0,0.8789277081960009,0.12107229180399914
[UPD] Obby but you're a Spider,Banjo Spider Lady,All Ages,843,55460,23400000.0,0,0,2024-05-08,2024-11-09,16,Simulation,34000.0,11000.0,0,0.7555555555555555,0.24444444444444446
construction (under contruction),Ali19120,All Ages,51,4771,1900000.0,0,0,2023-09-09,2024-11-11,18,Simulation,1493.0,546.0,1,0.7322216772927905,0.26777832270720947
Together [Party Game],Maxx Fun,All Ages,6664,762922,234500000.0,0,0,2023-07-09,2024-11-10,50,Obby & Platformer,89000.0,16000.0,1,0.8476190476190476,0.1523809523809524
I Wanna Test The Game But No Trap (Update 21),Minhhuy2013_rox,All Ages,2,200,153800.0,0,0,2023-10-22,2024-09-24,25,Simulation,100.0,102.0,1,0.49504950495049505,0.504950495049505
The Murged Vurse,Wasoyilovetocreate,All Ages,0,0,9.0,0,0,2023-06-05,2023-06-05,50,Simulation,1.0,0.0,0,1.0,0.0
PLS DONATE 💸,haz3mn,All Ages,13287,3081613,2800000000.0,0,0,2022-02-05,2024-10-29,28,Social,2000000.0,172000.0,2,0.9208103130755064,0.07918968692449357
BECOME A FAMOUS RAPPER AND PROVE MOM WRONG TYCOON,Badass Experiences,All Ages,105,182963,29600000.0,0,0,2022-11-19,2024-09-13,5,Simulation,48000.0,10000.0,2,0.8275862068965517,0.1724137931034483
Pressure,Urbanshade: Hadal Division,Ages 9+,4857,1072720,201800000.0,0,0,2023-02-08,2024-11-09,50,Survival,450000.0,25000.0,1,0.9473684210526315,0.052631578947368474
Organized Twists [🎉LAUNCH],NI4JA_L,Ages 9+,83,247,79900.0,0,0,2024-10-22,2024-11-11,50,Simulation,92.0,13.0,0,0.8761904761904762,0.12380952380952381
Bee Simulator🐝,RoyalFire Simulators,All Ages,75,271741,27900000.0,0,0,2021-03-07,2024-10-05,30,Simulation,140000.0,9481.0,3,0.9365738789545159,0.06342612104548406
GREAT SCHOOL BREAKOUT! (First Person Obby),PlatinumFalls,All Ages,1372,350544,677300000.0,0,0,2022-03-14,2023-08-20,10,Obby & Platformer,81000.0,79000.0,1,0.50625,0.49375
Shred Things,iceblood158,All Ages,76,13733,3200000.0,0,0,2023-09-28,2024-11-10,1,Simulation,2937.0,1121.0,1,0.7237555446032529,0.27624445539674714
(UPDATE 1❗) Yoruichi Feet Hangout❗,Callordutyman39,All Ages,4,250,17400.0,0,0,2024-08-20,2024-11-11,50,Simulation,116.0,34.0,0,0.7733333333333333,0.22666666666666668
[🥊] Power Punch Simulator💥,RoVanity,All Ages,0,0,357.0,0,0,2024-10-28,2024-10-29,16,Simulation,1.0,0.0,0,1.0,0.0
Yellowstone Unleashed,Yellowstone Unleashed,Ages 13+,1347,161380,41400000.0,0,0,2023-01-05,2024-11-09,60,Roleplay & Avatar Sim,119000.0,7550.0,1,0.9403397866455946,0.05966021335440541
Home Run Simulator,House of Highlights,All Ages,872,20367,15900000.0,0,0,2022-11-14,2024-11-09,8,Sports & Racing,6267.0,2998.0,2,0.6764166216945494,0.3235833783054506
DozenGarlic [VR],Chechu0331,All Ages,0,0,0.0,0,0,2024-09-15,2024-09-15,50,Simulation,0.0,0.0,0,,
🌊 RH Dance Studio,RH Studios,All Ages,1217,265856,126800000.0,0,0,2021-10-14,2024-11-08,50,Social,78000.0,7667.0,3,0.9105022937653939,0.08949770623460607
The Bungee Jump Experience(ALPHA),felixxest1,All Ages,0,18,13100.0,0,0,2023-11-03,2023-11-10,50,Simulation,8.0,29.0,0,0.21621621621621623,0.7837837837837838
